MONTH_YEAR,STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
04/24,3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",4.2,8.1,307.0,5.0,1.2,210.0,3500.0,3.0,80.0,5.0,80.0,48.0,52.0,1.5,0.4,68.0,40.0,28.0,12.0,25.0,515.0,20.0,0.2,0.5,6.0,0.2,41.0,1.3,0.05,2024.0
04/24,3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.6,580.0,90.0,2.2,2100.0,7000.0,3.0,116.0,5.0,116.0,52.0,444.0,44.0,34.0,148.0,80.0,14.0,68.0,55.0,394.0,284.0,0.56,0.5,17.0,0.22,41.0,2.0,1.42,2024.0
04/24,4534.0,Sompura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,696.0,30.0,2.8,680.0,4600.0,3.0,152.0,5.0,152.0,92.0,168.0,28.6,22.0,156.0,84.0,72.0,13.0,75.0,466.0,126.0,0.86,0.5,15.0,0.36,48.0,3.0,0.71,2024.0
04/24,4536.0,Hosakerehalli Lake,"D (Propagation of wild life,fisheries)",4.2,8.3,1000.0,9.0,4.0,1400.0,13000.0,56.0,104.0,28.0,160.0,156.0,80.0,1.5,0.4,148.0,80.0,68.0,23.0,96.0,680.0,28.0,0.55,0.5,24.0,0.41,54.0,3.0,1.4,2024.0
04/24,4537.0,Chinnakurchi Kere,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.6,3380.0,84.0,13.6,7800.0,33000.0,3.0,852.0,5.0,852.0,332.0,312.0,32.5,25.0,252.0,132.0,120.0,286.0,185.0,2264.0,156.0,0.57,0.5,10.0,0.68,60.0,5.0,1.42,2024.0
04/24,3635.0,Malathahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.4,2500.0,58.0,10.8,310.0,3500.0,168.0,532.0,84.0,700.0,248.0,220.0,28.6,22.0,196.0,104.0,92.0,97.0,166.0,1676.0,254.0,0.36,0.5,27.0,0.61,61.0,5.0,0.96,2024.0
04/24,3639.0,Kengeri Tank,"D (Propagation of wild life,fisheries)",4.1,7.2,1165.0,8.0,4.7,320.0,1700.0,3.0,308.0,5.0,308.0,140.0,92.0,1.5,0.46,268.0,140.0,128.0,30.0,124.0,792.0,22.0,1.9,0.5,27.0,0.48,47.0,3.0,4.9,2024.0
04/24,3598.0,Herohalli Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.2,675.0,23.0,2.4,780.0,4900.0,3.0,184.0,5.0,184.0,96.0,156.0,3.1,2.4,168.0,88.0,80.0,35.0,76.0,462.0,24.0,1.6,0.5,18.0,0.2,47.0,2.6,3.7,2024.0
04/24,4096.0,Andhrahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,8.1,2820.0,25.0,11.2,1100.0,11000.0,3.0,228.0,5.0,228.0,816.0,168.0,5.6,4.3,676.0,344.0,332.0,156.0,327.0,1920.0,26.0,3.0,0.5,40.0,0.39,49.0,5.5,8.0,2024.0
04/24,3606.0,Dasarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,702.0,18.0,2.5,170.0,3300.0,3.0,76.0,5.0,76.0,112.0,118.0,2.0,1.6,204.0,108.0,96.0,93.0,80.0,480.0,28.0,1.3,0.5,22.0,0.2,43.0,2.4,2.7,2024.0
04/24,4095.0,Chikkabanavara Lake,"E (Irrigation, industrial cooling and controlled waste)",2.0,7.1,1700.0,22.0,6.7,270.0,2800.0,3.0,492.0,5.0,492.0,296.0,149.0,3.0,2.3,548.0,280.0,268.0,35.0,198.0,1156.0,18.0,5.1,0.5,28.0,0.24,42.0,3.7,11.8,2024.0
04/24,5559.0,"Shettihalli Lake, Mallasandra Gudde Lake Bengaluru","E (Irrigation, industrial cooling and controlled waste)",2.3,7.3,1074.0,24.0,4.2,140.0,2400.0,3.0,300.0,5.0,300.0,176.0,158.0,3.4,2.6,420.0,216.0,204.0,24.0,128.0,730.0,16.0,5.0,0.5,21.0,0.2,38.0,2.7,11.5,2024.0
04/24,4539.0,Doddabidarakallu Lake,"E (Irrigation, industrial cooling and controlled waste)",0.8,7.6,1888.0,58.0,6.6,450000.0,2300000.0,3.0,532.0,5.0,532.0,232.0,296.0,29.0,21.0,404.0,208.0,196.0,34.0,189.0,1242.0,20.0,1.4,0.5,34.0,0.2,48.0,4.0,3.8,2024.0
04/24,3599.0,Anchepalya Lake,"E (Irrigation, industrial cooling and controlled waste)",0.9,7.8,2180.0,54.0,7.5,1200.0,7900.0,3.0,376.0,5.0,376.0,372.0,276.0,25.0,18.0,608.0,312.0,296.0,125.0,216.0,1432.0,10.0,0.32,0.5,34.0,0.2,42.0,4.0,0.8,2024.0
04/24,3597.0,Hesaraghatta Lake,"D (Propagation of wild life,fisheries)",5.8,7.7,469.0,5.0,1.6,32.0,1600.0,3.0,140.0,5.0,140.0,48.0,52.0,1.5,0.4,124.0,68.0,56.0,5.0,31.0,312.0,10.0,0.2,0.5,15.0,0.2,32.0,1.0,0.05,2024.0
04/24,4513.0,Ramammana Kere,"D (Propagation of wild life,fisheries)",4.8,7.9,2033.0,7.0,7.0,210.0,1100.0,3.0,476.0,5.0,476.0,364.0,84.0,1.5,0.42,624.0,320.0,304.0,13.0,249.0,1342.0,10.0,0.3,0.5,38.0,0.22,44.0,4.0,0.86,2024.0
04/24,4094.0,Gangondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.8,7.8,2980.0,78.0,10.3,11000.0,46000.0,3.0,624.0,5.0,624.0,552.0,304.0,41.0,30.0,684.0,348.0,336.0,16.0,362.0,1962.0,34.0,0.31,0.5,45.0,0.57,51.0,6.0,0.93,2024.0
04/24,4538.0,Machohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,7.7,3280.0,20.0,11.4,260.0,1400.0,3.0,324.0,5.0,324.0,756.0,168.0,33.0,24.0,652.0,332.0,320.0,24.0,349.0,2158.0,10.0,0.57,0.5,46.0,0.3,51.0,6.0,1.6,2024.0
04/24,4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.5,7.9,2700.0,90.0,9.4,13000.0,94000.0,3.0,684.0,5.0,684.0,384.0,352.0,51.0,38.0,668.0,340.0,328.0,28.0,325.0,1780.0,12.0,1.7,0.5,49.0,0.2,49.0,5.0,4.5,2024.0
04/24,5558.0,"Kannahalli Lake Kannahalli, Bengaluru","D (Propagation of wild life,fisheries)",6.1,8.1,2001.0,4.0,6.9,220.0,1700.0,3.0,516.0,5.0,516.0,324.0,52.0,1.5,0.57,596.0,304.0,292.0,21.0,193.0,1316.0,10.0,0.95,0.5,31.0,0.25,40.0,3.0,2.7,2024.0
04/24,3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,1124.0,60.0,4.32,3200.0,17000.0,3.0,260.0,5.0,260.0,188.0,277.0,12.8,10.1,300.0,156.0,144.0,46.0,108.0,756.0,76.0,1.29,0.5,22.0,0.21,41.0,2.7,3.65,2024.0
04/24,2778.0,River Arkavathi At Tippagondanahalli Reservoir,"E (Irrigation, industrial cooling and controlled waste)",3.3,7.2,1585.0,30.0,6.09,27.0,540.0,3.0,364.0,5.0,364.0,268.0,157.0,3.4,2.8,424.0,216.0,208.0,64.0,127.0,1074.0,10.0,0.96,0.5,32.0,0.39,37.0,2.68,2.68,2024.0
05/24,1388.0,Ulsoor Lake Training Centre Of Fish Breeding,"D (Propagation of wild life,fisheries)",7.2,7.6,488.0,5.3,2.0,2100.0,17000.0,3.0,116.0,5.0,116.0,64.0,45.0,1.5,0.76,84.0,48.0,36.0,5.0,62.0,334.0,34.0,0.2,0.5,14.0,0.2,57.0,0.4,0.05,2024.0
05/24,2778.0,River Arkavathi At Tippagondanahalli Reservoir,"E (Irrigation, industrial cooling and controlled waste)",1.3,8.2,1416.0,27.0,5.12,250.0,3500.0,3.0,324.0,5.0,324.0,248.0,180.0,6.9,4.7,448.0,240.0,208.0,57.0,162.0,920.0,12.0,0.3,0.5,14.0,0.32,43.0,3.3,0.8,2024.0
05/24,3589.0,Madiwala Tank,"E (Irrigation, industrial cooling and controlled waste)",1.0,8.7,1150.0,38.0,4.0,1700.0,9400.0,24.0,176.0,12.0,200.0,168.0,204.0,1.8,1.2,156.0,84.0,72.0,36.0,158.0,766.0,70.0,1.5,0.5,37.0,0.32,63.0,6.0,4.0,2024.0
05/24,3590.0,Lalbagh Tank,"D (Propagation of wild life,fisheries)",4.4,9.0,693.0,8.0,2.4,310.0,3500.0,32.0,68.0,16.0,100.0,96.0,228.0,1.5,0.48,88.0,52.0,36.0,22.0,91.0,468.0,24.0,0.26,0.5,25.0,0.38,62.0,4.0,0.71,2024.0
05/24,3591.0,Kempambudhi Tank,"E (Irrigation, industrial cooling and controlled waste)",2.9,8.1,740.0,14.0,2.5,1700.0,7900.0,3.0,108.0,5.0,108.0,112.0,120.0,1.6,1.1,124.0,68.0,56.0,36.0,93.0,498.0,44.0,0.29,0.5,17.0,0.21,58.0,4.0,0.84,2024.0
05/24,3592.0,Yediyur Tank,"E (Irrigation, industrial cooling and controlled waste)",0.9,8.9,650.0,42.0,2.2,2400.0,4800.0,40.0,156.0,20.0,196.0,60.0,228.0,5.0,3.7,184.0,100.0,84.0,18.0,73.0,438.0,196.0,0.57,0.5,22.0,0.24,43.0,2.0,1.4,2024.0
05/24,3593.0,Ulsoor Lake Temple,"D (Propagation of wild life,fisheries)",7.1,7.5,464.0,5.3,1.9,46.0,1600.0,3.0,84.0,5.0,84.0,60.0,45.0,1.5,0.74,76.0,44.0,32.0,13.0,62.0,316.0,88.0,0.2,0.5,14.0,0.2,58.0,0.32,0.05,2024.0
05/24,3594.0,Sankey Tank,"D (Propagation of wild life,fisheries)",6.1,7.9,568.0,6.0,9.6,400.0,16000.0,3.0,148.0,5.0,148.0,76.0,56.0,1.5,0.72,128.0,68.0,60.0,5.0,72.0,388.0,10.0,0.2,0.5,12.0,0.2,52.0,0.36,0.05,2024.0
05/24,3595.0,Byrasandra Tank,"D (Propagation of wild life,fisheries)",6.2,7.8,735.0,6.3,3.6,3200.0,9400.0,3.0,256.0,5.0,256.0,116.0,54.0,1.5,0.86,252.0,132.0,120.0,19.0,111.0,434.0,12.0,0.6,0.5,30.0,0.2,45.0,0.32,1.3,2024.0
05/24,3596.0,Nayandanahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",2.9,8.5,826.0,14.0,2.8,1700.0,11000.0,16.0,32.0,8.0,48.0,124.0,142.0,2.5,1.9,216.0,116.0,100.0,13.0,81.0,560.0,76.0,1.1,0.5,10.0,0.33,44.0,2.4,2.9,2024.0
05/24,3597.0,Hesaraghatta Lake,"E (Irrigation, industrial cooling and controlled waste)",0.6,6.5,340.0,30.0,0.96,17000.0,48000.0,3.0,64.0,6.5,64.0,20.0,172.0,1.56,1.2,72.0,40.0,32.0,22.0,12.0,226.0,72.0,0.2,0.5,2.0,0.2,26.0,0.6,0.35,2024.0
05/24,3598.0,Herohalli Tank,"D (Propagation of wild life,fisheries)",4.3,6.6,614.0,6.0,2.5,2500.0,14000.0,3.0,116.0,5.0,116.0,60.0,56.0,1.5,0.91,168.0,88.0,80.0,22.0,50.0,410.0,20.0,1.43,0.5,3.0,0.2,39.0,2.0,3.8,2024.0
05/24,3599.0,Anchepalya Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,6.6,764.0,26.0,2.9,220.0,5400.0,3.0,176.0,5.0,176.0,124.0,193.0,3.5,3.0,208.0,108.0,100.0,31.0,68.0,506.0,12.0,0.31,0.5,15.0,0.33,39.0,2.0,0.88,2024.0
05/24,3600.0,Shivapura Tank,"E (Irrigation, industrial cooling and controlled waste)",3.2,6.6,1032.0,18.0,4.2,140.0,2400.0,3.0,64.0,5.0,64.0,92.0,136.0,4.7,3.6,304.0,156.0,148.0,134.0,92.0,690.0,10.0,3.5,0.5,8.0,0.22,39.0,2.0,9.15,2024.0
05/24,3601.0,Karihobanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,1105.0,45.0,4.4,17000.0,110000.0,3.0,228.0,5.0,228.0,132.0,272.0,26.0,20.0,236.0,124.0,112.0,19.0,98.0,740.0,10.0,2.14,0.5,9.0,0.32,46.0,3.0,5.66,2024.0
05/24,3602.0,Bellandur Lake,"D (Propagation of wild life,fisheries)",4.1,7.2,1655.0,6.0,6.7,17000.0,49000.0,3.0,420.0,5.0,420.0,232.0,56.0,1.5,0.4,348.0,180.0,168.0,35.0,151.0,1108.0,10.0,0.22,0.5,13.0,0.2,47.0,2.0,0.52,2024.0
05/24,3603.0,Vengaiyyanakere( Kr Puram Lake ),"E (Irrigation, industrial cooling and controlled waste)",1.3,7.0,1379.0,44.0,5.3,21.0,350.0,3.0,320.0,5.0,320.0,232.0,233.0,29.0,24.0,376.0,192.0,184.0,56.0,113.0,924.0,10.0,1.38,0.5,28.0,0.2,37.0,2.5,4.02,2024.0
05/24,3604.0,Doddanekkundi Lake,"E (Irrigation, industrial cooling and controlled waste)",1.7,7.3,850.0,8.0,2.8,150000.0,480000.0,3.0,168.0,5.0,168.0,120.0,84.0,1.5,0.5,280.0,168.0,112.0,31.0,98.0,554.0,40.0,0.31,0.5,10.0,0.3,42.0,2.5,0.87,2024.0
05/24,3605.0,Yelamalappa Shety Lake,"E (Irrigation, industrial cooling and controlled waste)",0.7,6.5,389.0,78.0,1.5,140.0,2400.0,3.0,88.0,5.0,88.0,60.0,356.0,13.9,10.5,104.0,56.0,48.0,16.0,35.0,256.0,18.0,1.02,0.5,8.0,0.31,40.0,1.5,2.86,2024.0
05/24,3606.0,Dasarahalli Tank,"D (Propagation of wild life,fisheries)",5.8,6.6,472.0,4.0,1.8,170.0,2400.0,3.0,108.0,5.0,108.0,76.0,40.0,1.5,0.44,124.0,68.0,56.0,19.0,38.0,310.0,12.0,0.2,0.5,9.0,0.31,38.0,1.4,0.05,2024.0
05/24,3607.0,Kalkere Tank,"E (Irrigation, industrial cooling and controlled waste)",1.6,8.2,1580.0,42.0,5.5,1100.0,7900.0,3.0,188.0,5.0,188.0,292.0,236.0,3.6,2.6,176.0,96.0,80.0,31.0,173.0,1040.0,130.0,1.1,0.5,43.0,0.2,62.0,6.0,2.8,2024.0
05/24,3609.0,Ibbalur Lake,"D (Propagation of wild life,fisheries)",4.3,7.4,535.0,7.0,1.9,310.0,3500.0,3.0,132.0,5.0,132.0,52.0,88.0,1.5,0.4,124.0,68.0,56.0,22.0,56.0,362.0,20.0,0.2,0.5,17.0,0.25,42.0,2.0,0.05,2024.0
05/24,3610.0,Tubarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",1.2,6.8,1073.0,29.0,3.76,93000.0,490000.0,3.0,136.0,5.0,136.0,148.0,204.0,3.0,2.1,248.0,132.0,116.0,45.0,92.0,710.0,14.0,0.55,0.5,18.0,0.2,37.0,3.0,1.45,2024.0
05/24,3611.0,Kaikondanahalli Lake,"D (Propagation of wild life,fisheries)",4.1,7.4,2106.0,12.0,7.3,17.0,350.0,3.0,524.0,5.0,524.0,336.0,124.0,1.5,0.9,512.0,264.0,248.0,32.0,203.0,1430.0,18.0,1.4,0.5,26.0,0.8,45.0,3.9,3.8,2024.0
05/24,3612.0,Agaram Lake,"D (Propagation of wild life,fisheries)",6.2,8.3,1228.0,4.0,4.3,6.8,240.0,48.0,212.0,24.0,260.0,168.0,48.0,1.5,0.4,244.0,128.0,116.0,33.0,175.0,820.0,10.0,0.31,0.5,42.0,0.2,56.0,5.0,0.9,2024.0
05/24,3613.0,Gottigere Lake,"E (Irrigation, industrial cooling and controlled waste)",2.5,8.0,1188.0,19.0,5.0,310.0,3500.0,3.0,348.0,5.0,348.0,216.0,125.0,3.6,2.77,356.0,184.0,172.0,16.0,153.0,810.0,10.0,2.7,0.5,30.0,0.2,46.0,0.28,6.7,2024.0
05/24,3614.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",4.2,7.4,546.0,8.0,2.1,285.0,3500.0,3.0,104.0,5.0,104.0,76.0,77.0,1.5,0.83,116.0,64.0,52.0,19.0,65.0,372.0,10.0,0.2,0.5,16.0,0.2,50.0,0.37,0.3,2024.0
05/24,3615.0,Arakere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,7.7,509.0,25.0,1.8,260.0,3500.0,3.0,96.0,5.0,96.0,64.0,168.0,1.5,1.0,84.0,48.0,36.0,16.0,62.0,340.0,88.0,0.41,0.5,17.0,0.28,56.0,3.0,1.0,2024.0
05/24,3616.0,Kalena Agrahara Lake,"D (Propagation of wild life,fisheries)",5.6,7.4,494.0,5.0,1.7,2100.0,13000.0,3.0,124.0,5.0,124.0,40.0,64.0,1.5,0.4,116.0,64.0,52.0,14.0,50.0,332.0,18.0,0.31,0.5,16.0,0.24,44.0,2.0,0.9,2024.0
05/24,3618.0,Singasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,8.1,1390.0,30.0,4.8,140.0,2400.0,3.0,328.0,5.0,328.0,188.0,160.0,2.3,1.6,296.0,156.0,140.0,19.0,132.0,928.0,84.0,0.48,0.5,33.0,0.22,46.0,3.0,1.0,2024.0
05/24,3619.0,Begur Tank,"E (Irrigation, industrial cooling and controlled waste)",1.6,7.4,1832.0,17.0,6.4,2100.0,11000.0,3.0,148.0,5.0,148.0,328.0,144.0,2.5,1.8,164.0,88.0,76.0,34.0,204.0,1208.0,44.0,0.42,0.5,41.0,0.48,67.0,7.0,1.0,2024.0
05/24,3620.0,Parappana Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,8.5,1521.0,19.0,5.3,140.0,2800.0,40.0,164.0,20.0,204.0,328.0,158.0,2.9,2.3,180.0,96.0,84.0,23.0,147.0,1032.0,16.0,0.95,0.5,19.0,0.59,61.0,4.8,2.7,2024.0
05/24,3621.0,Haralur Lake,"D (Propagation of wild life,fisheries)",4.1,8.1,1030.0,14.0,3.5,170.0,1400.0,3.0,188.0,5.0,188.0,180.0,139.0,1.5,0.99,176.0,96.0,80.0,16.0,100.0,698.0,202.0,0.54,0.5,13.0,0.4,53.0,3.3,1.9,2024.0
05/24,3622.0,Somasundrapalya Lake,"E (Irrigation, industrial cooling and controlled waste)",1.6,7.4,1821.0,16.0,6.3,2400.0,14000.0,3.0,148.0,5.0,148.0,340.0,140.0,3.0,2.1,168.0,92.0,76.0,84.0,202.0,1200.0,28.0,0.31,0.5,41.0,0.48,67.0,9.0,0.92,2024.0
05/24,3623.0,Anekal Doddakere Tank,"D (Propagation of wild life,fisheries)",6.8,7.2,1525.0,4.0,5.8,2600.0,17000.0,3.0,352.0,5.0,352.0,256.0,46.0,8.9,0.42,412.0,212.0,200.0,62.0,131.0,1008.0,10.0,0.25,0.5,31.0,0.29,38.0,2.8,0.7,2024.0
05/24,3624.0,Puttenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.6,1098.0,26.0,3.9,3300.0,14000.0,3.0,228.0,5.0,228.0,124.0,173.0,6.0,4.6,252.0,132.0,120.0,13.0,105.0,748.0,28.0,1.2,0.5,23.0,0.38,45.0,2.9,3.6,2024.0
05/24,3625.0,Hebbal Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.7,1095.0,26.0,3.9,3100.0,9400.0,3.0,236.0,5.0,236.0,128.0,176.0,6.3,4.8,244.0,128.0,116.0,11.0,108.0,742.0,24.0,1.1,0.5,22.0,0.3,46.0,3.0,1.7,2024.0
05/24,3626.0,Nagavara Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.1,1403.0,42.0,4.8,2000.0,17000.0,3.0,328.0,5.0,328.0,224.0,216.0,9.12,6.7,288.0,152.0,136.0,19.0,167.0,922.0,40.0,2.3,0.5,37.0,0.2,52.0,4.0,6.5,2024.0
05/24,3627.0,Jakkur Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.8,1093.0,25.0,3.8,4300.0,22000.0,3.0,316.0,5.0,316.0,156.0,171.0,5.6,4.3,248.0,128.0,120.0,12.0,104.0,742.0,24.0,0.6,0.5,22.0,0.31,45.0,2.9,1.8,2024.0
05/24,3628.0,Amruthahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.7,7.3,1019.0,21.0,3.5,3100.0,17000.0,3.0,252.0,5.0,252.0,152.0,148.0,5.6,4.2,244.0,128.0,116.0,17.0,95.0,680.0,52.0,1.06,0.5,29.0,0.32,42.0,3.0,2.9,2024.0
05/24,3629.0,Allalasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.8,1477.0,26.0,5.2,2400.0,17000.0,3.0,332.0,5.0,332.0,204.0,176.0,6.8,5.2,316.0,164.0,152.0,34.0,156.0,1006.0,26.0,1.8,0.5,24.0,0.42,49.0,3.8,3.7,2024.0
05/24,3630.0,Yelahanka Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.6,1099.0,26.0,3.8,1400.0,14000.0,3.0,248.0,5.0,248.0,136.0,174.0,6.2,4.8,244.0,128.0,116.0,14.0,108.0,748.0,22.0,1.3,0.5,22.0,0.32,46.0,3.0,3.8,2024.0
05/24,3633.0,Subramanyapura Tank,"D (Propagation of wild life,fisheries)",4.8,7.4,1061.0,8.0,3.8,260.0,2200.0,3.0,200.0,5.0,200.0,176.0,76.0,1.5,0.7,156.0,84.0,72.0,19.0,115.0,724.0,18.0,0.52,0.5,24.0,0.63,57.0,4.0,1.4,2024.0
05/24,3634.0,Devarakere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,498.0,78.0,1.3,200.0,2800.0,3.0,124.0,5.0,124.0,56.0,253.0,11.8,9.4,88.0,48.0,40.0,15.0,43.0,340.0,364.0,0.2,0.5,14.0,0.36,47.0,2.0,0.05,2024.0
05/24,3635.0,Malathahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,6.8,615.0,14.0,2.1,170.0,2400.0,3.0,172.0,5.0,172.0,48.0,144.0,2.2,1.7,164.0,88.0,76.0,9.0,61.0,416.0,94.0,0.2,0.5,8.0,0.24,43.0,2.1,0.05,2024.0
05/24,3636.0,Hoskere Lake,"D (Propagation of wild life,fisheries)",4.6,7.0,298.0,11.0,1.0,20.0,1600.0,3.0,84.0,5.0,84.0,20.0,109.0,1.5,0.99,76.0,44.0,32.0,5.0,30.0,206.0,12.0,0.46,0.5,4.0,0.2,44.0,1.5,1.3,2024.0
05/24,3638.0,Yelachenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.4,7.6,410.0,28.0,1.4,2300.0,7000.0,3.0,92.0,5.0,92.0,48.0,204.0,1.9,1.2,100.0,56.0,44.0,17.0,56.0,276.0,130.0,0.46,0.5,19.0,0.28,49.0,2.0,1.2,2024.0
05/24,3639.0,Kengeri Tank,"E (Irrigation, industrial cooling and controlled waste)",2.3,7.7,964.0,20.0,3.3,260.0,3500.0,3.0,272.0,5.0,272.0,124.0,167.0,8.7,6.7,260.0,136.0,124.0,15.0,94.0,654.0,84.0,2.3,0.5,12.0,0.38,43.0,2.5,6.5,2024.0
05/24,3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.2,1655.0,81.0,5.8,3100.0,17000.0,3.0,128.0,5.0,128.0,212.0,340.0,6.7,5.0,356.0,184.0,172.0,220.0,185.0,1090.0,136.0,0.41,0.5,37.0,0.2,50.0,4.0,1.0,2024.0
05/24,3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.6,697.0,132.0,2.3,920.0,4600.0,3.0,212.0,5.0,212.0,76.0,442.0,30.0,23.3,196.0,104.0,92.0,30.0,73.0,476.0,714.0,1.52,0.5,23.0,0.41,41.0,2.3,4.6,2024.0
05/24,3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",5.8,7.1,1479.0,4.0,5.68,320.0,3500.0,3.0,344.0,5.0,344.0,248.0,41.0,1.5,0.4,400.0,204.0,196.0,60.0,127.0,982.0,10.0,0.26,0.5,29.0,0.36,38.0,2.76,0.76,2024.0
05/24,3643.0,Benniganahalli Lake,"D (Propagation of wild life,fisheries)",4.8,7.1,634.0,5.0,2.4,260.0,2800.0,3.0,144.0,5.0,144.0,104.0,49.0,1.5,0.62,168.0,88.0,80.0,26.0,57.0,418.0,10.0,0.2,0.5,13.0,0.29,40.0,2.0,0.39,2024.0
05/24,4094.0,Gangondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.3,2203.0,60.0,9.0,27000.0,79000.0,3.0,336.0,5.0,336.0,412.0,348.0,47.0,36.0,472.0,240.0,232.0,11.0,166.0,1476.0,86.0,0.61,0.5,17.0,0.28,42.0,3.0,1.57,2024.0
05/24,4096.0,Andhrahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.7,1271.0,58.0,5.1,210.0,5400.0,3.0,268.0,5.0,268.0,116.0,288.0,31.0,24.0,304.0,156.0,148.0,77.0,117.0,852.0,18.0,0.45,0.5,11.0,0.2,44.0,3.0,1.1,2024.0
05/24,4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,1806.0,24.0,6.4,680000.0,3300000.0,3.0,436.0,5.0,436.0,256.0,157.0,10.4,8.0,448.0,228.0,220.0,14.0,186.0,1228.0,66.0,2.8,0.5,31.0,0.2,45.0,3.8,5.0,2024.0
05/24,4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",0.3,6.9,1439.0,58.0,5.01,45000.0,230000.0,3.0,340.0,5.0,340.0,160.0,260.0,32.0,24.0,292.0,152.0,140.0,22.0,140.0,948.0,22.0,0.6,0.5,29.0,0.23,48.0,4.0,1.6,2024.0
05/24,4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",5.2,8.6,1066.0,7.0,3.7,140.0,1300.0,56.0,152.0,28.0,208.0,136.0,68.0,1.5,0.4,196.0,104.0,92.0,32.0,139.0,702.0,20.0,0.31,0.5,37.0,0.24,55.0,4.0,0.87,2024.0
05/24,4505.0,Nelamangala Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,6.9,2540.0,29.0,10.24,140.0,2400.0,3.0,556.0,5.0,556.0,400.0,164.0,4.55,3.5,632.0,320.0,312.0,43.0,232.0,1702.0,10.0,0.91,0.5,20.0,0.38,44.0,4.0,2.36,2024.0
05/24,4506.0,Abbigere Lake,"E (Irrigation, industrial cooling and controlled waste)",2.1,6.5,1191.0,27.0,4.6,430.0,2800.0,3.0,276.0,5.0,276.0,200.0,176.0,14.1,12.0,324.0,168.0,156.0,48.0,110.0,782.0,20.0,0.2,0.5,24.0,0.2,40.0,2.6,0.51,2024.0
05/24,4507.0,Chelekere Lake,"E (Irrigation, industrial cooling and controlled waste)",1.0,8.2,490.0,30.0,2.0,1700.0,7900.0,3.0,84.0,5.0,84.0,44.0,168.0,3.25,2.5,112.0,60.0,52.0,9.0,34.0,328.0,44.0,0.2,0.5,2.0,0.2,39.0,1.4,0.05,2024.0
